principal,variantes,menciones
sevilla,seville,34
granada,granada,17
córdoba,cordova,16
cádiz,cadiz,14
málaga,malaga,6
santiponce,italica,3
córdoba,cordoba,2
loja,loja,2
antequera,antequera,2
andalucia,andalusia,1
san fernando,san fernando,1
tarifa,tarifa,1
palos de la frontera,palos,1
jaén,jaen,1
