principal,variantes,menciones
sevilla,seville,25
andalucia,andalusia,13
córdoba,cordoba,11
granada,granada,11
jaén,jaen,9
san fernando,san fernando,7
ronda,ronda,7
algeciras,algeciras,6
bobadilla,bobadilla,2
málaga,malaga,2
carmona,carmona,2
tarifa,tarifa,1
loja,loja,1
andújar,andujar,1
bailén,bailen,1
la carolina,carolina,1
