principal,variantes,menciones
sevilla,seville,33
córdoba,cordova,24
granada,granada,18
cádiz,cadiz,15
málaga,malaga,13
río tinto,rio tinto,9
huércal-overa,huercal,7
andalucia,andalusia,6
tharsis,tharsis,5
jaén,jaén,5
almería,almeria,4
huelva,huelva,4
ronda,ronda,4
andalucia,andalucia,2
huércal-overa,overa,2
bailén,bailen,2
sevilla,sevilla,2
loja,loja,1
baeza,baeza,1
jaén,jaen,1
santiponce,italica,1
